date,wind_onshore_tran_actual,wind_onshore_tran_fitted,wind_onshore_tran_lower,wind_onshore_tran_upper
2026-02-28 13:00:00+00:00,327.93,433.2611,366.2371,500.28516
2026-02-28 14:00:00+00:00,507.03,497.81906,430.795,564.8431
2026-02-28 15:00:00+00:00,666.86,539.008,471.98398,606.03204
2026-02-28 16:00:00+00:00,662.86,572.1772,505.15314,639.20123
2026-02-28 17:00:00+00:00,577.62,582.4105,515.38654,649.4346
2026-02-28 18:00:00+00:00,561.53,612.6891,545.66504,679.71313
2026-02-28 19:00:00+00:00,627.79,663.0388,596.0148,730.06287
2026-02-28 20:00:00+00:00,528.28,604.5543,537.5303,671.57837
2026-02-28 21:00:00+00:00,408.92,541.0424,474.01837,608.0664
2026-02-28 22:00:00+00:00,306.48,507.12036,440.09634,574.1444
2026-02-28 23:00:00+00:00,311.69,484.8181,417.7941,551.84216
2026-03-01 00:00:00+00:00,294.57,257.078,190.05397,324.10205
2026-03-01 01:00:00+00:00,205.18,197.2484,130.22437,264.27243
2026-03-01 02:00:00+00:00,161.85002,162.24222,95.218185,229.26625
2026-03-01 03:00:00+00:00,112.69998,133.9836,66.959564,201.00763
2026-03-01 04:00:00+00:00,46.529995,108.431885,41.407864,175.45592
2026-03-01 05:00:00+00:00,30.360014,87.49959,20.475554,154.52364
2026-03-01 06:00:00+00:00,26.67999,70.487274,3.4632235,137.51134
2026-03-01 07:00:00+00:00,35.230007,48.371487,-18.652529,115.39552
2026-03-01 08:00:00+00:00,42.809994,35.653957,-31.370089,102.67798
2026-03-01 09:00:00+00:00,26.640013,13.087186,-53.936863,80.11124
2026-03-01 10:00:00+00:00,24.630003,7.5481844,-59.475864,74.572266
2026-03-01 11:00:00+00:00,26.160002,9.29498,-57.72904,76.319
2026-03-01 12:00:00+00:00,23.070005,15.226499,-51.79755,82.25055
2026-03-01 13:00:00+00:00,22.529997,16.94531,-50.07874,83.969376
2026-03-01 14:00:00+00:00,26.110014,21.131254,-45.892796,88.155304
2026-03-01 15:00:00+00:00,27.640013,21.933775,-45.090275,88.95784
2026-03-01 16:00:00+00:00,45.570004,26.5827,-40.44132,93.606735
2026-03-01 17:00:00+00:00,130.57,39.062496,-27.96155,106.08656
2026-03-01 18:00:00+00:00,292.48,64.679535,-2.3445158,131.70358
2026-03-01 19:00:00+00:00,451.42,118.659485,51.635433,185.68352
2026-03-01 20:00:00+00:00,504.46,150.66174,83.637695,217.68578
2026-03-01 21:00:00+00:00,451.76,205.69928,138.67525,272.72333
2026-03-01 22:00:00+00:00,393.1,245.73721,178.71318,312.76126
2026-03-01 23:00:00+00:00,355.87,224.42451,157.40048,291.44858
2026-03-02 00:00:00+00:00,275.27,217.1305,150.10646,284.15454
2026-03-02 01:00:00+00:00,165.53,194.45096,127.426926,261.475
2026-03-02 02:00:00+00:00,136.85,190.49825,123.4742,257.52228
